#
#  Data file for Mapnet
# --------------------------
# written Ying
#
# T ^ num_cities
#       (total number of nodes)
#       num_cities - the number of cities (int)
#
# t ^ num_clouds
#       (total number of clouds)
#       num_clouds - the number of clouds (int)
#
# R ^ num_isps
#       (total number of isps)
#       num_isps - the number of isps
#
# C ^ city_index ^ lat ^ long ^ city_name
#       (city)
#       city_index - unque index for each city (int)
#       lat - latidtie (float)
#       long - longitude (float)
#       city_name - the name of the city (string)
#
# c ^ cloud_index ^ cloud_name
#       (cloud)
#       cloud_index - unque index for each cloud (int)
#       cloud_name - name of the cloud (string)
#
# I ^ isp_index ^ isp2type ^ isp_name
#       (I isp with link data add to list)
#       (i isp without link data do not add to list)
#       isp_index - unque index for each isp (int)
#       isp_name - the name of the isp (string)
#       type - R or I (research or Indusrty)
#
# E ^ isp_name
#       (end of isp
#       marks the end of a isp
#
# P ^ city_index1 ^ city_index2 ^ bandwidth
#       (pipe)
#       city_index1 - the index of the to city (int)
#       city_index2 - the index of the from city (int)
#       bandwidth - bandwidth of the connection (float)
#
# L ^ cloud_index ^ city_index ^ bandwidth
#       (link)
#       cloud- the index of the to cloud (int)
#       city_index - the index of the to city (int)
#       bandwidth - bandwidth of the connection (float)
#
# p ^ node_index ^ isp_index ^ isp_index
#       (peer)
#       node_index - where
T ^ 495
t ^ 4
R ^ 113
C ^ 224 ^ 34.052222222222219727 ^ -118.24277777777777487 ^ los angeles, ca, us
C ^ 225 ^ 38.22475 ^ -85.74115 ^ louisville, ky, us
C ^ 226 ^ 49.60 ^ 6.15 ^ luxembourg, *, luxembourg
C ^ 227 ^ 0.07 ^ -51.07 ^ macap�, *, brazil
C ^ 228 ^ -9.67 ^ -35.73 ^ macei�, *, brazil
C ^ 229 ^ -22.25 ^ 148.27 ^ mackay, *, australia
C ^ 230 ^ 32.84 ^ -83.68 ^ macon, ga, us
C ^ 231 ^ 43.073055555555555429 ^ -89.401111111111120522 ^ madison, wi, us
C ^ 232 ^ 40.500 ^ -3.750 ^ madrid, *, spain
C ^ 233 ^ 40.12 ^ -74.06 ^ manasquan, nj, us
C ^ 234 ^ 38.77 ^ -77.49 ^ manassas, va, us
C ^ 235 ^ -3.10 ^ -60.00 ^ manaus, *, brazil
C ^ 236 ^ 53.5 ^ -2.25 ^ manchester, *, england
C ^ 237 ^ -22.95 ^ 149.95 ^ marlborough, *, australia
C ^ 238 ^ 20.86800 ^ -156.62199 ^ maui, hi, us
C ^ 239 ^ 33.079167 ^ -87.555556 ^ maxwell, al, us
C ^ 240 ^ 38.77765 ^ -90.35962 ^ mcdonnell douglas, mo, us
C ^ 241 ^ 38.93 ^ -77.17 ^ mclean, va, us
C ^ 242 ^ 42.34 ^ -122.84 ^ medford, or, us
C ^ 243 ^ -37.83 ^ 145.0 ^ melbourne, *, australia
C ^ 244 ^ 28.078611111111111853 ^ -80.602777777777774304 ^ melbourne, fl, us
C ^ 245 ^ 35.14 ^ -90.05 ^ memphis, tn, us
C ^ 246 ^ 37.453888888888890563 ^ -122.18111111111112166 ^ menlo park, ca, us
C ^ 247 ^ 38.89 ^ -77.036 ^ mfs, *, us
C ^ 248 ^ 25.70805 ^ -80.29534 ^ miami, fl, us
C ^ 249 ^ 35.50 ^ -76.04 ^ middletown, nc, us
C ^ 250 ^ 40.43957 ^ -74.11930 ^ middletown, nj, us
C ^ 251 ^ 32.56 ^ -84.86 ^ midland, *, us
C ^ 252 ^ 31.99 ^ -102.06 ^ midland, tx, us
C ^ 253 ^ 45.47 ^ 9.20 ^ milan, *, italy
C ^ 254 ^ 45.466666 ^ 9.166666 ^ milano, *, italy
C ^ 255 ^ 43.03888888888888431 ^ -87.906388888888898236 ^ milwaukee, wi, us
C ^ 256 ^ 44.980000000000003979 ^ -93.26361111111111768 ^ minneapolis, mn, us
C ^ 257 ^ 32.352499999999999147 ^ -90.877777777777765778 ^ misissippi state, ms, us
C ^ 258 ^ 30.69 ^ -88.05 ^ mobile, al, us
C ^ 259 ^ 46.01 ^ -64.7833 ^ moncton, *, canada
C ^ 260 ^ 40.28780 ^ -074.15435 ^ monmouth, nj, us
C ^ 261 ^ 36.600277777777776578 ^ -121.89361111111111313 ^ monterey, ca, us
C ^ 262 ^ 32.37 ^ -86.31 ^ montgomery, al, us
C ^ 263 ^ 45.50000 ^ -73.58000 ^ montreal, *, canada
C ^ 264 ^ 29.72 ^ -91.12 ^ morgan city, la, us
C ^ 265 ^ 37.386111111111112848 ^ -122.08277777777777828 ^ mountain view, ca, us
C ^ 266 ^ 48.13 ^ 11.58 ^ munich, *, de
C ^ 267 ^ 36.65 ^ 138.17 ^ nagano, *, japan
C ^ 268 ^ 35.1666 ^ 136.833333 ^ nagoya, *, japan
C ^ 269 ^ 38.29 ^ -122.28 ^ napa, *, us
C ^ 270 ^ 36.165833333333331723 ^ -86.784444444444446276 ^ nashville, tn, us
C ^ 271 ^ 36.17 ^ -86.78 ^ nashville,tn, us, us
C ^ 272 ^ -5.77 ^ -35.25 ^ natal, *, brazil
C ^ 273 ^ 42.283333333333331439 ^ -71.349999999999994316 ^ natick, ma, us
C ^ 274 ^ 38.03745 ^ -078.48574 ^ naval research labs, va, us
C ^ 275 ^ 38.97165 ^ -076.50303 ^ naval surface warfare center, md, us
C ^ 276 ^ 30.30 ^ -89.32 ^ navo, ms, us
C ^ 277 ^ 38.53 ^ -76.74 ^ nawc-ad, md, us
C ^ 278 ^ 35.62 ^ -117.67 ^ nawc-wd, ca, us
C ^ 279 ^ 40.013 ^ -105.267 ^ ncar, co, us
C ^ 280 ^ 45.45 ^ -75.7 ^ nepean, *, ontario
C ^ 281 ^ 37.75276 ^ -122.27588 ^ netstar, ca, us
C ^ 282 ^ 40.486111111111114269 ^ -74.452222222222218306 ^ new brunswick, nj, us
C ^ 283 ^ 30.06584 ^ -89.93135 ^ new orleans, la, us
C ^ 284 ^ 40.75 ^ -74.00 ^ new york, *, us
C ^ 285 ^ 40.714166666666670835 ^ -74.006388888888892552 ^ new york, ny, us
C ^ 286 ^ 39.68 ^ -75.75 ^ newark, de, us
C ^ 287 ^ 40.73555555555555685 ^ -74.172777777777781694 ^ newark, nj, us
C ^ 288 ^ 43.05 ^ -77.09 ^ newark, ny, us
C ^ 289 ^ -32.85 ^ 151.75 ^ newcastle, *, australia
C ^ 290 ^ 36.978611111111113985 ^ -76.42833333333334167 ^ newport news, va, us
C ^ 291 ^ 41.48 ^ -71.32 ^ newport, ri, us
C ^ 292 ^ 30.53000 ^ -086.48417 ^ niceville, fl, us
C ^ 293 ^ 36.846666666666671119 ^ -76.285555555555546903 ^ norfolk, va, us
C ^ 294 ^ 41.313611111111107732 ^ -81.724722222222226264 ^ north royalton, oh, us
C ^ 295 ^ 36.010277777777780273 ^ -84.26972222222222797 ^ oak ridge, tn, us
C ^ 296 ^ 37.77154 ^ -122.22455 ^ oakland, ca, us
C ^ 297 ^ 29.18 ^ -82.13 ^ ocala, fl, us
C ^ 298 ^ 25.96 ^ -80.14 ^ ojus, fl, us
C ^ 299 ^ 35.46705 ^ -97.51349 ^ oklahoma city, ok, us
C ^ 300 ^ 41.26390 ^ -96.01174 ^ omaha, ne, us
C ^ 301 ^ 34.03 ^ -117.62 ^ ontario, ca, us
C ^ 302 ^ 33.80525 ^ -117.82399 ^ orange county, ca, us
C ^ 303 ^ -35.25 ^ 149.10 ^ orange, *, australia
C ^ 304 ^ 28.50474 ^ -81.37424 ^ orlando, fl, us
C ^ 305 ^ 34.5 ^ 135.5 ^ osaka, *, japan
C ^ 306 ^ 59.93330 ^ 10.68330 ^ oslo, *, norway
C ^ 307 ^ 45.45 ^ -75.7 ^ ottawa, *, canada
C ^ 308 ^ 38.982222222222226549 ^ -94.670555555555566229 ^ overland park, ks, us
C ^ 309 ^ 37.75935 ^ -87.11931 ^ owensboro, ky, us
C ^ 310 ^ 26.72 ^ -80.04 ^ palm beach, fl, us
C ^ 311 ^ 33.84 ^ -116.53 ^ palm springs, ca, us
C ^ 312 ^ -26.48 ^ -52.00 ^ palmas, *, brazil
C ^ 313 ^ 37.441944444444438034 ^ -122.14194444444444798 ^ palo alto, ca, us
C ^ 314 ^ 48.87 ^ 2.33 ^ paris, *, fr
C ^ 315 ^ 48.85000 ^ 2.33330 ^ paris, *, france
C ^ 316 ^ 34.147777777777776009 ^ -118.14361111111111313 ^ pasadena, ca, us
C ^ 317 ^ 42.62 ^ -113.80 ^ paul, *, us
C ^ 318 ^ 39.96365 ^ -75.05617 ^ pennsauken, nj, us
C ^ 319 ^ 30.42111111111111299 ^ -87.216944444444450824 ^ pensacola, fl, us
C ^ 320 ^ 39.46986 ^ -76.20574 ^ perryman, md, us
C ^ 321 ^ -31.95 ^ 115.866 ^ perth, *, australia
C ^ 322 ^ 44.33 ^ -78.33 ^ peterborough, *, canada
C ^ 323 ^ 52.58 ^ -0.25 ^ peterborough, *, uk
C ^ 324 ^ 39.952222222222225412 ^ -75.164166666666673677 ^ philadelphia, pa, us
C ^ 325 ^ 35.083333333333336 ^ -106.65000000000001 ^ phillips lab-kirtland, nm, us
C ^ 326 ^ 33.51623 ^ -112.02711 ^ phoenix, az, us
C ^ 327 ^ 40.440555555555555145 ^ -79.996111111111105174 ^ pittsburgh, pa, us
C ^ 328 ^ 37.662500000000001421 ^ -121.8736111111111029 ^ pleasanton, ca, us
C ^ 329 ^ 41.00 ^ -82.66 ^ plymouth, oh, us
C ^ 330 ^ 26.23686 ^ -80.13286 ^ pompano beach, fl, us
C ^ 331 ^ -38.675 ^ 146.89 ^ port albert, *, australia
C ^ 332 ^ 34.16208 ^ -119.20342 ^ port huenema, ca, us
C ^ 333 ^ 45.523611111111108585 ^ -122.67500000000001137 ^ portland, or, us
C ^ 334 ^ -29.92 ^ -50.83 ^ porto alegre, *, brazil
C ^ 335 ^ -8.75 ^ -63.90 ^ porto velho, *, brazil
C ^ 336 ^ 36.81 ^ -76.37 ^ portsmouth, va, us
C ^ 337 ^ 41.69 ^ -73.92 ^ poughkeepsie, ny, us
C ^ 338 ^ 50.10 ^ 14.43 ^ prague, *, czech republic
C ^ 339 ^ 50.08330 ^ 14.43330 ^ prague, *, czechrepublic
C ^ 340 ^ 26.70330 ^ -80.0500 ^ pratt-whitney, fl, us
C ^ 341 ^ 40.348611111111111427 ^ -74.659444444444446276 ^ princeton, nj, us
C ^ 342 ^ 41.82388888888889511 ^ -71.413333333333341102 ^ providence, ri, us
C ^ 343 ^ 42.05 ^ -70.19 ^ provincetown, ma, us
C ^ 344 ^ 40.233333333333334281 ^ -111.65666666666666629 ^ provo, ut, us
C ^ 345 ^ 40.437 ^ -80.000 ^ psc, pa, us
C ^ 346 ^ 38.29 ^ -104.58 ^ pueblo, co, us
C ^ 347 ^ 46.8166 ^ -71.233 ^ quebec, *, canada
C ^ 348 ^ 35.771944444444443434 ^ -78.638888888888899942 ^ raleigh, nc, us
C ^ 349 ^ -8.10 ^ -34.88 ^ recife, *, brazil
C ^ 350 ^ 40.56 ^ -122.41 ^ redding, ca, us
C ^ 351 ^ 34.68407 ^ -86.65403 ^ redstone aresnal, al, us
C ^ 352 ^ 37.486111111111114269 ^ -122.23333333333333428 ^ redwood city, ca, us
C ^ 353 ^ 50.50 ^ -104.63 ^ regina, *, canada
C ^ 354 ^ 39.53 ^ -119.81 ^ reno, nv, us
C ^ 355 ^ 35.99388888888888971 ^ -78.898888888888890847 ^ research triangle park, nc, us
C ^ 356 ^ 38.968611111111115974 ^ -77.341388888888886299 ^ reston, va, us
C ^ 357 ^ 46.285833333333329165 ^ -119.28333333333333144 ^ richland, wa, us
C ^ 358 ^ 37.553611111111109722 ^ -77.460555555555558271 ^ richmond, va, us
C ^ 359 ^ 56.88 ^ 24.13 ^ riga, *, latvia
C ^ 360 ^ 48.43 ^ -68.37 ^ rimouski, *, canada
C ^ 361 ^ -9.98 ^ -67.82 ^ rio branco, *, brazil
C ^ 362 ^ -23.000 ^ -43.200 ^ rio de janeiro, *, brazil
C ^ 363 ^ 33.99 ^ -117.37 ^ riverside, ca, us
C ^ 364 ^ 39.71733 ^ -86.29439 ^ roachdale, in, us
C ^ 365 ^ 40.80 ^ -89.21 ^ roanoke, *, us
C ^ 366 ^ 37.27 ^ -79.94 ^ roanoke, va, us
C ^ 367 ^ 44.021666666666668277 ^ -92.469722222222230812 ^ rochester, mn, us
C ^ 368 ^ 43.16 ^ -77.61 ^ rochester, ny, us
C ^ 369 ^ 35.95731 ^ -77.81020 ^ rocky mount, nc, us
C ^ 370 ^ 41.86670 ^ 12.61670 ^ rome, *, italy
C ^ 371 ^ 43.22 ^ -75.45 ^ rome, ny, us
C ^ 372 ^ 38.73 ^ -121.23 ^ roseville, ca, us
C ^ 373 ^ 38.581666666666670551 ^ -121.4933333333333394 ^ sacramento, ca, us
C ^ 374 ^ 45.266 ^ -66.05 ^ saint john, *, canada
C ^ 375 ^ 44.93 ^ -122.98 ^ salem, or, us
C ^ 376 ^ 36.67 ^ -121.66 ^ salinas, ca, us
C ^ 377 ^ 40.760833333333330586 ^ -111.89027777777778283 ^ salt lake city, ut, us
C ^ 378 ^ -12.97 ^ -38.48 ^ salvador, *, brazil
C ^ 379 ^ 29.423888888888889426 ^ -98.493333333333339397 ^ san antonio, tx, us
C ^ 380 ^ 34.11 ^ -117.29 ^ san bernardino, ca, us
C ^ 381 ^ 32.715277777777778567 ^ -117.15638888888889824 ^ san diego, ca, us
C ^ 382 ^ 37.774999999999998579 ^ -122.41833333333333655 ^ san francisco, ca, us
C ^ 383 ^ 37.335277777777783115 ^ -121.89388888888889539 ^ san jose, ca, us
C ^ 384 ^ 18.48 ^ -66.13 ^ san juan, *, pr
C ^ 385 ^ 35.28277777777777402 ^ -120.6586111111111137 ^ san luis obispo, ca, us
C ^ 386 ^ 37.973611111111111427 ^ -122.53000000000000114 ^ san rafael, ca, us
C ^ 387 ^ 33.76 ^ -117.86 ^ santa ana, ca, us
C ^ 388 ^ 34.42850 ^ -119.7219 ^ santa barbara, ca, us
C ^ 389 ^ 37.347500000000003695 ^ -121.26749999999999829 ^ santa clara, ca, us
C ^ 390 ^ 35.68 ^ -105.9 ^ santa fe, nm, us
C ^ 391 ^ 38.46541 ^ -122.67958 ^ santa rosa, ca, us
C ^ 392 ^ -23.56660 ^ -46.63320 ^ sao paulo, *, brazil
C ^ 393 ^ 43.0 ^ 141.35 ^ sapporo, *, japan
C ^ 394 ^ 52.17 ^ -106.67 ^ saskatoon, *, canada
C ^ 395 ^ 32.07 ^ -81.10 ^ savannah, *, us
C ^ 396 ^ 32.07 ^ -81.10 ^ savannah, ga, us
C ^ 397 ^ 42.03300 ^ -88.08336 ^ schaumburg, il, us
C ^ 398 ^ 47.606388888888886868 ^ -122.33083333333333087 ^ seattle, wa, us
C ^ 399 ^ 31.83 ^ 130.3 ^ sendai, *, japan
C ^ 400 ^ 37.58330 ^ 127.05000 ^ seoul, *, korea
C ^ 401 ^ 50.22 ^ -66.37 ^ sept iles, *, canada
C ^ 402 ^ 31.25 ^ 121.4333 ^ shanghai, *, china
C ^ 403 ^ 45.416 ^ -71.9 ^ sherbrooke, *, canada
C ^ 404 ^ 34.15 ^ -118.46 ^ sherman oaks, ca, us
C ^ 405 ^ 40.74 ^ -72.88 ^ shirley, ny, us
C ^ 406 ^ 32.50 ^ -93.75 ^ shreveport, *, us
C ^ 407 ^ 1.16 ^ 103.51 ^ singapore, *, singapore
C ^ 408 ^ 43.541666666666664298 ^ -96.733333333333334281 ^ sioux falls, sd, us
C ^ 409 ^ 41.67 ^ -86.25 ^ south bend, in, us
C ^ 410 ^ 47.67 ^ -117.44 ^ spokane, wa, us
C ^ 411 ^ 42.10 ^ -72.59 ^ springfield, ma, us
C ^ 412 ^ 37.21 ^ -93.30 ^ springfield, mo, us
C ^ 413 ^ 38.78603 ^ 77.17962 ^ springfield, va, us
C ^ 414 ^ 33.54083 ^ -81.72836 ^ srs, sc, us
C ^ 415 ^ 34.73 ^ -86.58 ^ ssdc, al, us
C ^ 416 ^ 45.63 ^ -72.95 ^ st-hyacinthe, *, canada
C ^ 417 ^ 47.58 ^ -52.67 ^ st. john's, *, canada
C ^ 418 ^ 38.62722222222222257 ^ -90.197777777777787378 ^ st. louis, mo, us
C ^ 419 ^ 41.05 ^ -73.54 ^ stamford, *, us
C ^ 420 ^ 37.441944444444438034 ^ -122.14194444444444798 ^ stanford, ca, us
C ^ 421 ^ 40.793333333333329449 ^ -77.860277777777767483 ^ state college, pa, us
C ^ 422 ^ 59.38330 ^ 18.00000 ^ stockholm, *, sweden
C ^ 423 ^ 37.957777777777778283 ^ -121.28972222222222399 ^ stockton, ca, us
C ^ 424 ^ 48.78 ^ 9.20 ^ stuttgart, *, de
C ^ 425 ^ 37.36888888888888971 ^ -122.03527777777777885 ^ sunnyvale, ca, us
C ^ 426 ^ -33.91660 ^ 151.28330 ^ sydney, *, australia
C ^ 427 ^ 46.15 ^ -60.183 ^ sydney, *, canada
C ^ 428 ^ 43.04805555555555685 ^ -76.14777777777779022 ^ syracuse, ny, us
C ^ 429 ^ 47.25 ^ -122.44 ^ tacoma, wa, us
C ^ 430 ^ 25.03330 ^ 121.63330 ^ taipei, *, taiwan
C ^ 431 ^ 30.438055555555557419 ^ -84.280833333333333712 ^ tallahassee, fl, us
C ^ 432 ^ 59.43 ^ 24.72 ^ tallinn, *, estonia
C ^ 433 ^ 27.947222222222222854 ^ -82.458611111111110858 ^ tampa, fl, us
C ^ 434 ^ -31.877 ^ 152.45 ^ taree, *, australia
C ^ 435 ^ 32.06 ^ 34.77 ^ tel aviv, *, israel
C ^ 436 ^ -5.15 ^ -42.77 ^ teresina, *, brazil
C ^ 437 ^ 35.68330 ^ 139.73330 ^ tokyo, *, japan
C ^ 438 ^ 35.75 ^ 139.50 ^ tokyo, *, jp
C ^ 439 ^ 41.66388888888888431 ^ -83.555277777777774872 ^ toledo, oh, us
C ^ 440 ^ 39.98 ^ -74.16 ^ toms river, nj, us
C ^ 441 ^ 39.06 ^ -95.68 ^ topeka, ks, us
C ^ 442 ^ 43.67000 ^ -79.37000 ^ toronto, *, canada
C ^ 443 ^ 43.617 ^ 1.450 ^ toulouse, *, france
C ^ 444 ^ -19.45 ^ 146.235 ^ townsville, *, australia
C ^ 445 ^ 34.74 ^ -86.29 ^ trenton, *, us
C ^ 446 ^ 40.22340 ^ -74.76422 ^ trenton, nj, us
C ^ 447 ^ 46.35 ^ -72.57 ^ trois-rivieres, *, canada
C ^ 448 ^ 42.6 ^ -83.15 ^ troy, mi, us
C ^ 449 ^ 42.730000000000004 ^ -73.701666666666668 ^ troy, ny, us
C ^ 450 ^ 32.221666666666671119 ^ -110.92583333333334394 ^ tucson, az, us
C ^ 451 ^ 47.55 ^ -122.31 ^ tukwila, wa, us
C ^ 452 ^ 36.153888888888886299 ^ -95.992500000000006821 ^ tulsa, ok, us
C ^ 453 ^ 38.9 ^ -77.25 ^ tyson's corner, va, us
C ^ 454 ^ 38.91865 ^ -77.23174 ^ tysons corner, va, us
C ^ 455 ^ 40.70 ^ -74.27 ^ union, nj, us
C ^ 456 ^ 40.869444444444447129 ^ -72.887222222222234791 ^ upton, ny, us
C ^ 457 ^ 40.11055555555555685 ^ -88.20722222222222797 ^ urbana, il, us
C ^ 458 ^ 30.266944444444444429 ^ -97.742777777777774872 ^ uta, tx, us
C ^ 459 ^ 35.90 ^ 14.53 ^ valetta, *, malta
C ^ 460 ^ 49.25000 ^ -123.08000 ^ vancouver, *, canada
C ^ 461 ^ -2.87 ^ -52.00 ^ victoria, *, brazil
C ^ 462 ^ 48.433 ^ -123.35 ^ victoria, *, canada
C ^ 463 ^ 46.07 ^ -71.95 ^ victoriaville, *, canada
C ^ 464 ^ 48.21670 ^ 16.36670 ^ vienna, *, austria
C ^ 465 ^ 38.9 ^ -77.25 ^ vienna, va, us
C ^ 466 ^ 20.90 ^ -156.50 ^ wailuku, hi, us
C ^ 467 ^ 37.90201 ^ -122.04084 ^ walnut creek, ca, us
C ^ 468 ^ 42.376388888888889994 ^ -71.236111111111114269 ^ waltham, ma, us
C ^ 469 ^ 42.477499999999999147 ^ -83.027777777777771462 ^ warren, mi, us
C ^ 470 ^ 52.58340 ^ 21.08330 ^ warsaw, *, poland
C ^ 471 ^ 38.894999999999996021 ^ -77.03666666666666174 ^ washington, dc, us
C ^ 472 ^ 43.47 ^ -80.53 ^ waterloo, *, canada
C ^ 473 ^ 44.35 ^ -70.07 ^ wayne, *, us
C ^ 474 ^ 39.758888888888890278 ^ -84.191666666666677088 ^ waynesville, oh, us
C ^ 475 ^ 41.82388888888889511 ^ -71.413333333333341102 ^ west greenwich, ri, us
C ^ 476 ^ 40.798611111111107164 ^ -74.239444444444444571 ^ west orange, nj, us
C ^ 477 ^ 26.71 ^ -80.07 ^ west palm beach, fl, us
C ^ 478 ^ 32.87861 ^ -85.16786 ^ west point, ga, us
C ^ 479 ^ 41.36234 ^ -074.02731 ^ west point, ny, us
C ^ 480 ^ 41.020285 ^ -73.75742 ^ white plains, ny, us
C ^ 481 ^ 32.38 ^ -106.49 ^ white sands, nm, us
C ^ 482 ^ 41.740833333333334565 ^ -87.860277777777767483 ^ willow springs, il, us
C ^ 483 ^ 39.745833333333337123 ^ -75.546944444444449118 ^ wilmington, de, us
C ^ 484 ^ 34.23670 ^ -77.92330 ^ wilmington, nc, us
C ^ 485 ^ 48.97 ^ -55.67 ^ windsor, *, canada
C ^ 486 ^ 49.9 ^ -97.15 ^ winnipeg, *, canada
C ^ 487 ^ 36.10 ^ -80.22 ^ winston salem, *, us
C ^ 488 ^ 36.10 ^ -80.22 ^ winston salem, nc, us
C ^ 489 ^ 41.3080555555556 ^ -72.9286111111111 ^ yale, ct, us
C ^ 490 ^ 43.8333 ^ -66.115 ^ yarmouth, *, canada
C ^ 491 ^ 35.45 ^ 139.5 ^ yokohama, *, japan
C ^ 492 ^ 32.70 ^ -114.64 ^ yuma, az, us
C ^ 493 ^ 47.367 ^ 8.533 ^ zurich, *, switzerland
I ^ 0 ^ R ^ AAI
P ^ 0 ^ 471 ^ 155
P ^ 23 ^ 471 ^ 155
P ^ 40 ^ 23 ^ 155
P ^ 127 ^ 23 ^ 155
P ^ 127 ^ 98 ^ 155
P ^ 127 ^ 373 ^ 155
P ^ 127 ^ 471 ^ 155
P ^ 224 ^ 23 ^ 155
P ^ 224 ^ 325 ^ 155
P ^ 224 ^ 381 ^ 155
P ^ 257 ^ 23 ^ 155
P ^ 373 ^ 23 ^ 155
P ^ 373 ^ 224 ^ 155
P ^ 471 ^ 471 ^ 155
E ^ AAI

I ^ 1 ^ R ^ AEROnet
c ^ 0 ^ 
L ^ 0 ^ 53 ^ 4
L ^ 0 ^ 148 ^ 5
L ^ 0 ^ 181 ^ 5
L ^ 0 ^ 265 ^ 5
L ^ 0 ^ 316 ^ 4
L ^ 0 ^ 265 ^ 5
L ^ 0 ^ 351 ^ 5
P ^ 53 ^ 181 ^ 1.5
P ^ 53 ^ 205 ^ 3
P ^ 53 ^ 217 ^ 1.5
P ^ 53 ^ 240 ^ 1.5
P ^ 53 ^ 340 ^ 1.5
P ^ 181 ^ 53 ^ 2.5
P ^ 181 ^ 316 ^ 2.5
P ^ 205 ^ 119 ^ 1.5
P ^ 205 ^ 274 ^ 1.5
P ^ 205 ^ 275 ^ 1.5
P ^ 205 ^ 421 ^ 1.5
P ^ 210 ^ 56 ^ 1.5
P ^ 210 ^ 74 ^ 1.5
P ^ 210 ^ 98 ^ 1.5
P ^ 210 ^ 105 ^ 1.5
P ^ 210 ^ 186 ^ 1.5
P ^ 210 ^ 265 ^ 45
P ^ 265 ^ 205 ^ 45
P ^ 265 ^ 316 ^ 3
P ^ 265 ^ 373 ^ .56
P ^ 265 ^ 398 ^ 1.5
P ^ 316 ^ 181 ^ 1.5
E ^ AEROnet

I ^ 2 ^ I ^ AGIS
P ^ 4 ^ 327 ^ 822
P ^ 4 ^ 474 ^ 822
P ^ 7 ^ 390 ^ -1
P ^ 10 ^ 170 ^ 822
P ^ 10 ^ 327 ^ 822
P ^ 15 ^ 381 ^ 155
P ^ 23 ^ 214 ^ 45
P ^ 23 ^ 297 ^ 45
P ^ 23 ^ 471 ^ 45
P ^ 26 ^ 103 ^ 155
P ^ 30 ^ 181 ^ -1
P ^ 30 ^ 379 ^ -1
P ^ 32 ^ 155 ^ 155
P ^ 32 ^ 224 ^ 155
P ^ 39 ^ 121 ^ 155
P ^ 39 ^ 409 ^ 155
P ^ 63 ^ 56 ^ 155
P ^ 63 ^ 170 ^ 822
P ^ 63 ^ 471 ^ 822
P ^ 88 ^ 166 ^ 155
P ^ 95 ^ 372 ^ 155
P ^ 98 ^ 186 ^ 822
P ^ 98 ^ 474 ^ 822
P ^ 101 ^ 41 ^ 155
P ^ 101 ^ 115 ^ 155
P ^ 103 ^ 88 ^ 155
P ^ 105 ^ 5 ^ 155
P ^ 115 ^ 214 ^ 45
P ^ 115 ^ 326 ^ 45
P ^ 121 ^ 124 ^ 155
P ^ 122 ^ 163 ^ 822
P ^ 122 ^ 192 ^ 822
P ^ 124 ^ 439 ^ 155
P ^ 127 ^ 105 ^ 45
P ^ 127 ^ 186 ^ 155
P ^ 127 ^ 256 ^ 45
P ^ 132 ^ 165 ^ 155
P ^ 132 ^ 256 ^ 155
P ^ 136 ^ 7 ^ -1
P ^ 136 ^ 379 ^ -1
P ^ 140 ^ 242 ^ 155
P ^ 147 ^ 190 ^ 45
P ^ 147 ^ 248 ^ 155
P ^ 147 ^ 477 ^ 155
P ^ 153 ^ 56 ^ 155
P ^ 157 ^ 297 ^ 155
P ^ 165 ^ 255 ^ 155
P ^ 181 ^ 23 ^ 155
P ^ 181 ^ 41 ^ -1
P ^ 181 ^ 492 ^ 155
P ^ 190 ^ 120 ^ 155
P ^ 190 ^ 396 ^ 155
P ^ 192 ^ 452 ^ 155
P ^ 203 ^ 41 ^ -1
P ^ 203 ^ 202 ^ -1
P ^ 204 ^ 157 ^ 155
P ^ 206 ^ 224 ^ -1
P ^ 206 ^ 224 ^ 45
P ^ 206 ^ 326 ^ 45
P ^ 224 ^ 15 ^ 155
P ^ 224 ^ 388 ^ 155
P ^ 242 ^ 350 ^ 155
P ^ 244 ^ 120 ^ 155
P ^ 244 ^ 477 ^ 155
P ^ 255 ^ 127 ^ 155
P ^ 264 ^ 202 ^ -1
P ^ 264 ^ 258 ^ -1
P ^ 296 ^ 373 ^ 822
P ^ 297 ^ 304 ^ 155
P ^ 297 ^ 433 ^ 155
P ^ 299 ^ 115 ^ 155
P ^ 299 ^ 452 ^ 155
P ^ 319 ^ 109 ^ -1
P ^ 319 ^ 258 ^ -1
P ^ 333 ^ 375 ^ 155
P ^ 333 ^ 398 ^ 155
P ^ 336 ^ 293 ^ 155
P ^ 344 ^ 163 ^ 822
P ^ 346 ^ 102 ^ -1
P ^ 348 ^ 369 ^ 155
P ^ 350 ^ 95 ^ 155
P ^ 354 ^ 373 ^ 822
P ^ 354 ^ 377 ^ 822
P ^ 358 ^ 153 ^ 155
P ^ 358 ^ 293 ^ 155
P ^ 369 ^ 336 ^ 155
P ^ 372 ^ 373 ^ 155
P ^ 373 ^ 423 ^ 155
P ^ 375 ^ 140 ^ 155
P ^ 377 ^ 206 ^ -1
P ^ 377 ^ 333 ^ -1
P ^ 377 ^ 344 ^ 822
P ^ 381 ^ 492 ^ 155
P ^ 382 ^ 63 ^ 155
P ^ 382 ^ 398 ^ 155
P ^ 385 ^ 296 ^ 155
P ^ 385 ^ 388 ^ 155
P ^ 390 ^ 346 ^ -1
P ^ 396 ^ 26 ^ 155
P ^ 398 ^ 333 ^ -1
P ^ 418 ^ 186 ^ 822
P ^ 418 ^ 192 ^ 822
P ^ 423 ^ 155 ^ 155
